
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Arron Afflalo,25,69,69,2324,312,627,.498,105,248,.423,207,379,.546,.581,138,163,.847,45,206,251,168,34,31,71,153,867
2,Nene Hilario,28,75,75,2291,402,654,.615,1,5,.200,401,649,.618,.615,286,402,.711,145,426,571,149,84,73,134,238,1091
3,Ty Lawson,23,80,31,2103,346,688,.503,69,171,.404,277,517,.536,.553,172,225,.764,67,142,209,377,80,4,137,133,933
4,J.R. Smith,25,79,6,1968,341,784,.435,124,318,.390,217,466,.466,.514,163,221,.738,45,277,322,175,92,16,100,173,969
5,Carmelo Anthony,26,50,50,1774,437,967,.452,42,126,.333,395,841,.470,.474,343,417,.823,77,305,382,140,43,31,142,134,1259
6,Al Harrington,30,73,3,1665,281,675,.416,117,328,.357,164,347,.473,.503,86,117,.735,76,256,332,101,39,10,106,202,765
7,Chauncey Billups,34,51,51,1646,235,536,.438,105,238,.441,130,298,.436,.536,265,287,.923,12,113,125,271,52,12,129,94,840
8,Kenyon Martin,33,48,48,1233,185,362,.511,2,9,.222,183,353,.518,.514,42,72,.583,67,230,297,109,43,35,59,136,414
9,Gary Forbes,25,63,11,791,124,273,.454,19,58,.328,105,215,.488,.489,59,87,.678,28,88,116,49,23,6,46,77,326
10,Chris Andersen,32,45,0,732,82,137,.599,0,1,.000,82,136,.603,.599,86,135,.637,75,144,219,20,23,58,25,79,250
11,Shelden Williams,27,42,32,713,82,181,.453,0,0,,82,181,.453,.453,34,46,.739,74,149,223,19,18,22,37,92,198
12,Raymond Felton,26,21,0,663,88,204,.431,28,61,.459,60,143,.420,.500,37,60,.617,8,67,75,137,28,0,45,37,241
13,Wilson Chandler,23,21,19,642,101,241,.419,26,75,.347,75,166,.452,.473,34,42,.810,13,92,105,34,14,24,37,47,262
14,Danilo Gallinari,22,14,12,433,54,131,.412,20,54,.370,34,77,.442,.489,78,101,.772,11,65,76,22,13,9,25,27,206
15,Melvin Ely,32,30,2,366,28,51,.549,0,0,,28,51,.549,.549,13,21,.619,27,47,74,14,4,11,14,50,69
16,Anthony Carter,35,14,0,153,10,30,.333,4,12,.333,6,18,.333,.400,2,2,1.000,0,12,12,26,9,1,14,19,26
17,Kosta Koufos,21,11,1,98,21,42,.500,0,0,,21,42,.500,.500,12,19,.632,15,18,33,0,2,5,6,9,54
18,Timofey Mozgov,24,11,0,66,11,21,.524,0,0,,11,21,.524,.524,6,8,.750,5,12,17,0,1,2,3,8,28
19,Renaldo Balkman,26,5,0,44,5,9,.556,0,0,,5,9,.556,.556,3,4,.750,1,3,4,2,3,2,0,11,13
,Team Totals,,82,,19705,3145,6613,.476,662,1704,.388,2483,4909,.506,.526,1859,2429,.765,791,2652,3443,1813,605,352,1157,1719,8811
